dim,dim_cn,decile,H,n,n_day,mean,median,exw,t,win,payoff,pf,p10,p90,nav_cagr,nav_mdd,nav_sharpe,nav_ann_arith,avg_holdings
ret20,过去20日涨幅,1,20,1036713,2831,0.014515876047144832,-0.001956904074177146,0.0018453975665577414,3.1399028838178205,0.49084462141402685,1.358306093707709,1.3196601358515778,-0.14091753363609313,0.18253973126411438,0.2153268042208365,-0.5498475666492364,0.7197809031039184,0.26125760706262197,367.28456140350875
ret20,过去20日涨幅,2,1,1048185,2850,0.0007235001992412541,0.0,0.00013829595610796152,1.466103413798359,0.4897026765313375,1.0627283688276565,1.0756389956794152,-0.029026246815919875,0.030513940379023552,0.15871840093205192,-0.5437520965407399,0.605025762899184,0.20533733089197023,367.7842105263158
ret20,过去20日涨幅,2,5,1046068,2846,0.0037052733118671105,0.0,0.000694899579133418,3.357012879840393,0.4937346329301728,1.1790896367870696,1.1751238667673678,-0.06488555148243905,0.07436225339770319,0.15871840093205192,-0.5437520965407399,0.605025762899184,0.20533733089197023,367.7842105263158
ret20,过去20日涨幅,2,10,1043418,2841,0.007396718536793515,0.0,0.0012722362291219527,4.60404463866999,0.49916524345947644,1.2380875445843773,1.252550464908858,-0.09111223891377448,0.11032349243760114,0.15871840093205192,-0.5437520965407399,0.605025762899184,0.20533733089197023,367.7842105263158
ret20,过去20日涨幅,2,20,1038120,2831,0.014732762831649116,0.0,0.002010469047877708,4.7418351616814185,0.49999711016067505,1.3486162987076356,1.3616833506296524,-0.12774968743324278,0.16589856147766113,0.15871840093205192,-0.5437520965407399,0.605025762899184,0.20533733089197023,367.7842105263158
ret20,过去20日涨幅,3,1,1048468,2850,0.0007629921644206905,0.0,0.00020076134622516162,2.7374372023617686,0.4886253085454206,1.0676458719224768,1.08372915139113,-0.02765958905220032,0.02913141064345838,0.18182969634002344,-0.5119576953599063,0.6759255345369605,0.22096346944895856,367.8835087719298
ret20,过去20日涨幅,3,5,1046346,2846,0.0038627025128059283,0.0,0.0008679901920586196,5.345424497797604,0.497308729617163,1.1753404970653627,1.1917478512595476,-0.06175301782786846,0.07118647545576096,0.18182969634002344,-0.5119576953599063,0.6759255345369605,0.22096346944895856,367.8835087719298
ret20,过去20日涨幅,3,10,1043702,2841,0.007563800013531331,0.0011574203381314874,0.0014620026512923159,6.397081374428342,0.5035220781410786,1.2316816023310806,1.27005934976218,-0.08745246306061745,0.10556612908840181,0.18182969634002344,-0.5119576953599063,0.6759255345369605,0.22096346944895856,367.8835087719298
ret20,过去20日涨幅,3,20,1038415,2831,0.014606265292122991,0.0015773392515257,0.001859399654820584,5.199640388955785,0.5039998459190208,1.3384724293339256,1.3746887474191778,-0.12264150083065033,0.15898205339908597,0.18182969634002344,-0.5119576953599063,0.6759255345369605,0.22096346944895856,367.8835087719298
ret20,过去20日涨幅,4,1,1048193,2850,0.0007753773350412457,0.0,0.00018435353865830774,3.1501168526382424,0.4886113530618884,1.0670992911734745,1.0867891064828896,-0.027137019857764243,0.02859475165605545,0.18011077777772178,-0.5163075595313906,0.6801092955275267,0.21685894615437418,367.78701754385963
ret20,过去20日涨幅,4,5,1046068,2846,0.003845866818386434,0.0,0.0007598562064884173,5.745607272395805,0.49934325493180176,1.167154440001825,1.1952211908924923,-0.06031131036579609,0.06976744011044503,0.18011077777772178,-0.5163075595313906,0.6801092955275267,0.21685894615437418,367.78701754385963
ret20,过去20日涨幅,4,10,1043420,2841,0.007556156932370517,0.001784881518688053,0.001317067881263713,6.762988071818047,0.5073719115983976,1.2161877012631968,1.2756116048344472,-0.08574162647128104,0.10341811850666999,0.18011077777772178,-0.5163075595313906,0.6801092955275267,0.21685894615437418,367.78701754385963
ret20,过去20日涨幅,4,20,1038137,2831,0.014511907017472882,0.0020964641589671373,0.0017285258128096254,5.622585042843009,0.5062289466611825,1.3306899041778035,1.3794028095848363,-0.12069029211997985,0.15565718710422527,0.18011077777772178,-0.5163075595313906,0.6801092955275267,0.21685894615437418,367.78701754385963
ret20,过去20日涨幅,5,1,1047917,2850,0.0008434166092701373,0.0,0.00023191669336915057,4.466247627506958,0.4869755906240666,1.081547594177826,1.0943241085291353,-0.027190064266324043,0.028765199705958384,0.19694920744242572,-0.5142949474698919,0.7344749649313774,0.22875718977755144,367.6901754385965
ret20,过去20日涨幅,5,5,1045798,2846,0.00402011695817963,0.0,0.0009301025660145448,7.412432495292188,0.49999043792395853,1.172300597387565,1.204506683069212,-0.06040080115199086,0.0700637347996235,0.19694920744242572,-0.5142949474698919,0.7344749649313774,0.22875718977755144,367.6901754385965
ret20,过去20日涨幅,5,10,1043163,2841,0.00759302033851672,0.0016570014413446188,0.0013599517071424525,7.091097593837839,0.5066111432249801,1.2215279856903605,1.277172490462358,-0.08544678092002866,0.10295217931270602,0.19694920744242572,-0.5142949474698919,0.7344749649313774,0.22875718977755144,367.6901754385965
ret20,过去20日涨幅,5,20,1037873,2831,0.01399210623016185,0.0016366438940167427,0.0011870534749348722,4.030668990943349,0.5044094990427538,1.3273901568571116,1.3658575958573285,-0.11994789242744446,0.1545538455247879,0.19694920744242572,-0.5142949474698919,0.7344749649313774,0.22875718977755144,367.6901754385965
ret20,过去20日涨幅,6,1,1048657,2850,0.0008481766984097228,0.0,0.00023092884013273628,4.616099798605859,0.48438526610703025,1.0939174462843662,1.092502226667733,-0.027839329838752744,0.02959314398467541,0.19779803671413743,-0.5098501366633764,0.7405667257763057,0.22851007128881132,367.9498245614035
ret20,过去20日涨幅,6,5,1046537,2846,0.003933551864770246,0.0,0.000746087389014791,5.686961427738895,0.49721605638405525,1.1783067167834018,1.1956548622026444,-0.06162523999810218,0.07114098221063614,0.19779803671413743,-0.5098501366633764,0.7405667257763057,0.22851007128881132,367.9498245614035
ret20,过去20日涨幅,6,10,1043877,2841,0.007380187575118004,0.001219540135934949,0.000967534475711454,4.972757145295599,0.5036963167116433,1.2228508063127552,1.2631081025360094,-0.08729564398527145,0.10425576418638231,0.19779803671413743,-0.5098501366633764,0.7405667257763057,0.22851007128881132,367.9498245614035
ret20,过去20日涨幅,6,20,1038583,2831,0.0134616282861348,0.0,0.0004690880094599822,1.5556723507986443,0.4997790258457918,1.3300222315354857,1.3434525642430568,-0.12220563590526581,0.15548223257064833,0.19779803671413743,-0.5098501366633764,0.7405667257763057,0.22851007128881132,367.9498245614035
ret20,过去20日涨幅,7,1,1048556,2850,0.0007938925941337123,0.0,0.00016827710945095068,2.9615704621809966,0.4800811783061658,1.1088773199661648,1.0820072609095444,-0.02933330461382866,0.031239686533808708,0.17974541081737216,-0.5038350525956117,0.6934080675518856,0.21283731848233045,367.9143859649123
ret20,过去20日涨幅,7,5,1046440,2846,0.0036496486390402362,0.0,0.0003873409936063926,2.5912455364160314,0.4920683460112381,1.1827794062619144,1.1731647953777111,-0.06461054012179375,0.07352943196892739,0.17974541081737216,-0.5038350525956117,0.6934080675518856,0.21283731848233045,367.9143859649123
ret20,过去20日涨幅,7,10,1043796,2841,0.006888739578264852,0.0,0.00026979245234851843,1.2144393554285795,0.4973778401143518,1.2269878683825468,1.2340188815976492,-0.09090908616781235,0.10704959183931351,0.17974541081737216,-0.5038350525956117,0.6934080675518856,0.21283731848233045,367.9143859649123
ret20,过去20日涨幅,7,20,1038493,2831,0.012336956960694914,-0.0013308085035532713,-0.0007426751778319366,-2.2575196542228135,0.4917019180678156,1.3299282027920405,1.3000162875609176,-0.12677674293518065,0.15896055102348333,0.17974541081737216,-0.5038350525956117,0.6934080675518856,0.21283731848233045,367.9143859649123
ret20,过去20日涨幅,8,1,1048147,2850,0.0007285523681193908,-0.0002630445233080536,9.17101308205914e-05,1.2554942289449147,0.4751108384606358,1.126103646754444,1.0690882950384688,-0.03190314844250679,0.033898282796144485,0.15771568892297583,-0.5423206733781691,0.6330297222581175,0.19368357288689533,367.7708771929825
ret20,过去20日涨幅,8,5,1046029,2846,0.003050643187717913,-0.0015014735981822014,-0.0003351466676920625,-1.7980998056225657,0.4817973497866694,1.1944979636091986,1.1333586553078676,-0.06991160213947296,0.07777773737907409,0.15771568892297583,-0.5423206733781691,0.6330297222581175,0.19368357288689533,367.7708771929825
ret20,过去20日涨幅,8,10,1043376,2841,0.005516791383876163,-0.0019953870214521885,-0.0013041790655533062,-4.720964249564363,0.484691999815982,1.229428230821332,1.172548556860263,-0.09808097407221794,0.11198035255074501,0.15771568892297583,-0.5423206733781691,0.6330297222581175,0.19368357288689533,367.7708771929825
ret20,过去20日涨幅,8,20,1038086,2831,0.009761646208945483,-0.004890558077022433,-0.003586292354441984,-9.306308872599898,0.47738145009180355,1.3212278773794144,1.2181516710780633,-0.13611507415771484,0.16454262286424637,0.15771568892297583,-0.5423206733781691,0.6330297222581175,0.19368357288689533,367.7708771929825
ret20,过去20日涨幅,9,1,1048454,2850,0.00045259852846954755,-0.0013306565815582871,-0.0002296180001443717,-2.197244197818027,0.4672918411298922,1.1394835807054875,1.0372710913717313,-0.036585370823740956,0.038518579304218294,0.06617979739173596,-0.6713287928128302,0.3624799340505193,0.1133011755283493,367.87859649122805
ret20,过去20日涨幅,9,5,1046337,2846,0.0016284728880430045,-0.004056778270751238,-0.001930252200224105,-7.761113588883327,0.46489897614248565,1.20311824572815,1.0618075844149488,-0.0797571912407875,0.0855263575911522,0.06617979739173596,-0.6713287928128302,0.3624799340505193,0.1133011755283493,367.87859649122805
ret20,过去20日涨幅,9,10,1043687,2841,0.003006127625984056,-0.006191922351717949,-0.004115943251022935,-11.003090199028414,0.464637386496143,1.2331740461130725,1.0818726003851415,-0.11036786437034607,0.12093453705310823,0.06617979739173596,-0.6713287928128302,0.3624799340505193,0.1133011755283493,367.87859649122805
ret20,过去20日涨幅,9,20,1038379,2831,0.006074339367078771,-0.010943871922791004,-0.007845819366615183,-14.965921148416973,0.45749480680945975,1.3174041566467585,1.1191264903866152,-0.15189872980117797,0.17573447227478028,0.06617979739173596,-0.6713287928128302,0.3624799340505193,0.1133011755283493,367.87859649122805
ret20,过去20日涨幅,10,1,1049861,2850,-0.0007319166351563282,-0.002976130461320281,-0.0014255011000450224,-7.208273630362198,0.45502499854742673,1.1190508444035088,0.9575951191609136,-0.05176466703414917,0.052173953503370285,-0.21978329280232067,-0.9784035025316496,-0.5292536979644136,-0.18585704180653578,368.3722807017544
ret20,过去20日涨幅,10,5,1047730,2846,-0.002680806646726041,-0.011098092887550592,-0.0062826570575623235,-15.279638947694567,0.4337854218166894,1.1988368419668887,0.9274849075518992,-0.10956274941563605,0.10731700360774994,-0.21978329280232067,-0.9784035025316496,-0.5292536979644136,-0.18585704180653578,368.3722807017544
ret20,过去20日涨幅,10,10,1045073,2841,-0.0031280125949816476,-0.016949215903878212,-0.01044416273139213,-17.758398418765832,0.42872794532056613,1.2408798924244546,0.9376264285193735,-0.1463283121585846,0.14690647721290603,-0.21978329280232067,-0.9784035025316496,-0.5292536979644136,-0.18585704180653578,368.3722807017544
ret20,过去20日涨幅,10,20,1039782,2831,-0.0019977395964940435,-0.027225923724472523,-0.016279086339608825,-19.459760882739243,0.4186983425371857,1.3412460236228505,0.9704908856045162,-0.19334083944559097,0.20771819651126863,-0.21978329280232067,-0.9784035025316496,-0.5292536979644136,-0.18585704180653578,368.3722807017544
ret40,过去40日涨幅,1,1,1042410,2830,0.0010781094935237805,0.0,0.0005261226763745543,3.882044983749843,0.4896969522548709,1.101376370993666,1.1033151399210344,-0.03175356611609459,0.034351203590631485,0.2565258190326827,-0.499580316449293,0.8124670828968276,0.293966840654998,368.34275618374556
ret40,过去40日涨幅,1,5,1040295,2826,0.0050365129085764805,0.0,0.0020446301792895988,6.308996758057815,0.4959612417631537,1.2174294056992556,1.219436013319643,-0.0706401526927948,0.08384226858615873,0.2565258190326827,-0.499580316449293,0.8124670828968276,0.293966840654998,368.34275618374556
ret40,过去40日涨幅,1,10,1037654,2821,0.009191706927930459,0.00027032823709305376,0.0030511635791310413,6.946927328995687,0.5002679120400442,1.272983342724249,1.2899581437372796,-0.0989269956946373,0.12341768890619279,0.2565258190326827,-0.499580316449293,0.8124670828968276,0.293966840654998,368.34275618374556
ret40,过去40日涨幅,1,20,1032368,2811,0.016476493496760947,0.0,0.0038268843972363883,6.348839963499388,0.49812373107264074,1.37439938314691,1.3752471340165957,-0.13715999275445936,0.18259940892457982,0.2565258190326827,-0.499580316449293,0.8124670828968276,0.293966840654998,368.34275618374556
ret40,过去40日涨幅,2,1,1043811,2830,0.0008026997768619076,0.0,0.0002458439817088825,2.635038083424739,0.4886737158355296,1.0758044834983929,1.08579429422092,-0.028433414176106453,0.030110890045762062,0.18339580242023512,-0.500932813190149,0.6722709816190451,0.22434526198244603,368.83780918727916
ret40,过去40日涨幅,2,5,1041692,2826,0.0040597963835844715,0.0,0.0011106593189636614,5.268139711014417,0.49702695230451993,1.1853698582026064,1.1973071082851132,-0.06332995370030403,0.07308169081807137,0.18339580242023512,-0.500932813190149,0.6722709816190451,0.22434526198244603,368.83780918727916
ret40,过去40日涨幅,2,10,1039045,2821,0.007751388908457148,0.0010415911674499512,0.0016189464336496403,5.530625948471446,0.5030523220842216,1.2366957050875063,1.2709987177710187,-0.08948581218719481,0.10861421823501587,0.18339580242023512,-0.500932813190149,0.6722709816190451,0.22434526198244603,368.83780918727916
ret40,过去40日涨幅,2,20,1033753,2811,0.01473355078044873,0.0007784566259942949,0.0020014421596626633,4.609425934711668,0.5012502986690244,1.3510023989143882,1.3711098616116686,-0.12460061609745025,0.16291483044624339,0.18339580242023512,-0.500932813190149,0.6722709816190451,0.22434526198244603,368.83780918727916
ret40,过去40日涨幅,3,1,1044086,2830,0.0007471047804485214,0.0,0.00018480195169616066,2.554945534931907,0.48818967019958126,1.0678815447185563,1.0832446827486397,-0.027326280251145363,0.02867377456277609,0.1706836942419172,-0.5177115484628303,0.6531772508144731,0.20918234512801911,368.93498233215547
ret40,过去40日涨幅,3,5,1041964,2826,0.003712219484587554,0.0,0.0006667979464414482,4.126474780299806,0.49760836266895975,1.168890373160149,1.1870455374095223,-0.06092476435005665,0.06969913989305512,0.1706836942419172,-0.5177115484628303,0.6531772508144731,0.20918234512801911,368.93498233215547
ret40,过去40日涨幅,3,10,1039322,2821,0.007272719273687567,0.0012217203038744628,0.0010060126685632958,4.24354822185595,0.5038919603356804,1.2219243821400902,1.2625686459090377,-0.08655622527003289,0.10357141420245171,0.1706836942419172,-0.5177115484628303,0.6531772508144731,0.20918234512801911,368.93498233215547
ret40,过去40日涨幅,3,20,1034031,2811,0.014037944963662327,0.0009749873424880207,0.0012742029207878927,3.503161791274018,0.5018524589688317,1.338943802633115,1.3633427381548788,-0.12153705954551697,0.1564987152814865,0.1706836942419172,-0.5177115484628303,0.6531772508144731,0.20918234512801911,368.93498233215547
ret40,过去40日涨幅,4,1,1043847,2830,0.0007426082530297123,0.0,0.00015233441249800676,2.5870820479930496,0.48673416698040994,1.0718629211878887,1.083702951187419,-0.02691787891089916,0.02827763818204403,0.16397344430681948,-0.5274513327111433,0.6433825512883604,0.2011173677802285,368.8505300353357
ret40,过去40日涨幅,4,5,1041727,2826,0.00363444071786732,0.0,0.0005447715799133759,3.913201025128624,0.49768317419055086,1.165387635058274,1.1857916220587288,-0.05985516011714935,0.06875002682209015,0.16397344430681948,-0.5274513327111433,0.6433825512883604,0.2011173677802285,368.8505300353357
ret40,过去40日涨幅,4,10,1039082,2821,0.007004045267882551,0.0012270285515114665,0.0006506415419332836,3.2672424520103984,0.5039977595608431,1.2141870366996483,1.2564613549067278,-0.08509190380573273,0.10142857432365418,0.16397344430681948,-0.5274513327111433,0.6433825512883604,0.2011173677802285,368.8505300353357
ret40,过去40日涨幅,4,20,1033795,2811,0.013566907875292893,0.0010309983044862747,0.0007282992426184705,2.313324112450097,0.5019109204436083,1.329807080287278,1.3552284031305746,-0.11968084424734116,0.15303430557250977,0.16397344430681948,-0.5274513327111433,0.6433825512883604,0.2011173677802285,368.8505300353357
ret40,过去40日涨幅,5,1,1043509,2830,0.0007662242876706767,0.0,0.00017562666854430205,3.382556667219611,0.48540549242986886,1.0801977057757404,1.0856395672063448,-0.027155448496341706,0.028550846874713924,0.17274774746827748,-0.5119052690626117,0.674197767619406,0.20690319294299278,368.7310954063604
ret40,过去40日涨幅,5,5,1041389,2826,0.003512443340068894,0.0,0.000434543592291212,3.445329479755334,0.49686236363164965,1.1613300507041155,1.1780943649143605,-0.060317449271678925,0.06874773800373096,0.17274774746827748,-0.5119052690626117,0.674197767619406,0.20690319294299278,368.7310954063604
ret40,过去40日涨幅,5,10,1038741,2821,0.006600176843263056,0.0009408016339875758,0.0002830106668917818,1.497411039763763,0.5023639193985796,1.2052083477951574,1.2391319921514674,-0.08564536273479462,0.10081740468740463,0.17274774746827748,-0.5119052690626117,0.674197767619406,0.20690319294299278,368.7310954063604
ret40,过去40日涨幅,5,20,1033448,2811,0.012691883664417205,0.0,-0.00017593072321192031,-0.5945375322792132,0.4984692021272478,1.321681445205244,1.3286037549339065,-0.12058819234371185,0.15188976973295215,0.17274774746827748,-0.5119052690626117,0.674197767619406,0.20690319294299278,368.7310954063604
ret40,过去40日涨幅,6,1,1044389,2830,0.0007370039496931719,0.0,0.0001346434363793075,2.741448479867522,0.48279233120992276,1.08939268884812,1.0796183277692588,-0.028073567897081375,0.029503260925412226,0.16117614994076845,-0.5225953434424602,0.6427204410230358,0.19672290751196625,369.04204946996464
ret40,过去40日涨幅,6,5,1042271,2826,0.003279681940922138,0.0,0.00016476698842775582,1.2849890553833447,0.4918567244027705,1.1693810175921837,1.1609835847876229,-0.06214694678783417,0.07011072337627411,0.16117614994076845,-0.5225953434424602,0.6427204410230358,0.19672290751196625,369.04204946996464
ret40,过去40日涨幅,6,10,1039618,2821,0.006273510796948843,0.0,-4.409390835896428e-05,-0.2330891952181498,0.4976048894882543,1.2111931830900404,1.220412586179409,-0.08788109645247459,0.102362210303545,0.16117614994076845,-0.5225953434424602,0.6427204410230358,0.19672290751196625,369.04204946996464
ret40,过去40日涨幅,6,20,1034324,2811,0.011882827774533937,-0.0005968447076156735,-0.0008771058967982993,-3.137567310448859,0.49394677103112755,1.3156798402007819,1.2981200629541603,-0.1236306332051754,0.15337428003549575,0.16117614994076845,-0.5225953434424602,0.6427204410230358,0.19672290751196625,369.04204946996464
ret40,过去40日涨幅,7,1,1044104,2830,0.0006881515205861074,0.0,7.210421734499744e-05,1.3110726683318317,0.4783785906384805,1.103405936037447,1.0698772867318462,-0.029850718937814234,0.03136739060282711,0.14370401284189116,-0.5642422557773579,0.5944360595435909,0.18118808680302867,368.94134275618376
ret40,过去40日涨幅,7,5,1041984,2826,0.0029880887977850744,-0.0007604806451126933,-0.00020765495389253957,-1.420220886188886,0.4858980560162152,1.1770695785898544,1.1386786610967543,-0.06574651673436165,0.07317071408033371,0.14370401284189116,-0.5642422557773579,0.5944360595435909,0.18118808680302867,368.94134275618376
ret40,过去40日涨幅,7,10,1039336,2821,0.0056201161632440915,-0.0008264505013357848,-0.0008158244720509864,-3.751586077313522,0.49010618317849086,1.2156817650030556,1.1872603303930591,-0.09227123111486435,0.10576926171779633,0.14370401284189116,-0.5642422557773579,0.5944360595435909,0.18118808680302867,368.94134275618376
ret40,过去40日涨幅,7,20,1034045,2811,0.01055206876574579,-0.0025721669662743807,-0.0023167421708487354,-7.450212870809595,0.48664323119400027,1.3062101709356182,1.2510645885865856,-0.12897765636444092,0.15758081972599025,0.14370401284189116,-0.5642422557773579,0.5944360595435909,0.18118808680302867,368.94134275618376
ret40,过去40日涨幅,8,1,1043831,2830,0.0005790695471317558,-0.00043820563587360084,-4.073712080192487e-05,-0.5748205674267451,0.47469274240753534,1.1131213317586084,1.0535846425018167,-0.032679736614227295,0.034255605190992355,0.11082708494598226,-0.5976961991631404,0.4966970191655107,0.15315815700119847,368.84487632508836
ret40,过去40日涨幅,8,5,1041711,2826,0.0024768712828233852,-0.0020428940188139677,-0.000850485974050162,-4.64449410877502,0.47762863212541673,1.1854397365376146,1.1055069975109493,-0.07157457619905472,0.0780739039182663,0.11082708494598226,-0.5976961991631404,0.4966970191655107,0.15315815700119847,368.84487632508836
ret40,过去40日涨幅,8,10,1039061,2821,0.004841512782994568,-0.0027422059793025255,-0.0017714652999545914,-6.702230658781809,0.4804655357096455,1.2249125894973025,1.1481705569319376,-0.0998573824763298,0.1122807040810585,0.11082708494598226,-0.5976961991631404,0.4966970191655107,0.15315815700119847,368.84487632508836
ret40,过去40日涨幅,8,20,1033764,2811,0.008846575221684585,-0.0056377321016043425,-0.004219026655467711,-11.339313601884891,0.47541315039022447,1.3059158898088623,1.1938843914054433,-0.13819582760334015,0.16496880501508726,0.11082708494598226,-0.5976961991631404,0.4966970191655107,0.15315815700119847,368.84487632508836
ret40,过去40日涨幅,9,1,1044077,2830,0.000323631843289343,-0.0012484185863286257,-0.0003459019920205788,-3.3460306707235694,0.46882940626026626,1.1204732560758142,1.0259984922555536,-0.03754855766892433,0.0390625037252903,0.02633080763502149,-0.7190396276159338,0.24270679798331735,0.07735482000932832,368.93180212014136
ret40,过去40日涨幅,9,5,1041956,2826,0.0013315871691565537,-0.0041643555741757154,-0.0021044019501806383,-8.36268994714462,0.46486128013083083,1.1894576681621876,1.0492978294686557,-0.0818408690392971,0.08695653080940247,0.02633080763502149,-0.7190396276159338,0.24270679798331735,0.07735482000932832,368.93180212014136
ret40,过去40日涨幅,9,10,1039308,2821,0.002798933974017774,-0.006441273493692279,-0.004075049236956034,-10.859205664962035,0.4639452404869394,1.2286008583980355,1.0747822331756411,-0.1126642607152462,0.12282923161983499,0.02633080763502149,-0.7190396276159338,0.24270679798331735,0.07735482000932832,368.93180212014136
ret40,过去40日涨幅,9,20,1034010,2811,0.005883450144838765,-0.011314824689179659,-0.007400366287956789,-14.129295493149668,0.4574897728261816,1.3108210528420245,1.1131402858699682,-0.15455753356218338,0.17843154370784758,0.02633080763502149,-0.7190396276159338,0.24270679798331735,0.07735482000932832,368.93180212014136
ret40,过去40日涨幅,10,1,1045503,2830,-0.0005421454085283555,-0.002473505912348628,-0.0012128265900853538,-5.999815326632419,0.4613253142267406,1.1038178862813919,0.9683447463187705,-0.05183245614171028,0.05217387452721596,-0.184688333828383,-0.9660298910919293,-0.3815211554678106,-0.13799033698836502,369.4356890459364
ret40,过去40日涨幅,10,5,1043376,2826,-0.0016872015157460467,-0.010135195218026638,-0.005079826295243723,-11.871375042330781,0.44022193341614146,1.201636582851578,0.9541734844160815,-0.10979826748371124,0.11034482344985008,-0.184688333828383,-0.9660298910919293,-0.3815211554678106,-0.13799033698836502,369.4356890459364
ret40,过去40日涨幅,10,10,1040715,2821,-0.001705719208934248,-0.016216227784752846,-0.00849968935803986,-13.826168451021337,0.4336576296104121,1.2534889121608737,0.9659760210622726,-0.1468574196100235,0.1520897150039672,-0.184688333828383,-0.9660298910919293,-0.3815211554678106,-0.13799033698836502,369.4356890459364
ret40,过去40日涨幅,10,20,1035411,2811,-0.0006596422293556043,-0.02615976706147194,-0.014014900877534573,-15.85002392330584,0.42392344682449773,1.3397234440457215,0.9902991349319461,-0.1951923668384552,0.21294119954109192,-0.184688333828383,-0.9660298910919293,-0.3815211554678106,-0.13799033698836502,369.4356890459364
ret60,过去60日涨幅,1,1,1038013,2810,0.0010568639931003909,0.0,0.0005287197441111032,4.084707651910128,0.4865998788069128,1.1131262046642878,1.1021547789214756,-0.03130151182413101,0.03403143510222435,0.24783800807692047,-0.47041599359827835,0.8032226473042254,0.284404170465388,369.3996441281139
ret60,过去60日涨幅,1,5,1035893,2806,0.0048194087037581835,0.0,0.0019335709061102902,6.250874652206188,0.49229119223703605,1.2271712936347259,1.2113301590563041,-0.06972111910581588,0.08333325386047363,0.24783800807692047,-0.47041599359827835,0.8032226473042254,0.284404170465388,369.3996441281139
ret60,过去60日涨幅,1,10,1033256,2801,0.008348534638903874,0.0,0.002582509083754642,5.991282193822088,0.49507092143670106,1.2731350135067794,1.2634774207416706,-0.09794238954782486,0.1218496561050415,0.24783800807692047,-0.47041599359827835,0.8032226473042254,0.284404170465388,369.3996441281139
ret60,过去60日涨幅,1,20,1027972,2791,0.01386241406613657,-0.0016830035019665956,0.0021971292070422344,3.52643640472498,0.4916019113361064,1.3469776743109834,1.3132038364928686,-0.13727679699659348,0.17689533531665802,0.24783800807692047,-0.47041599359827835,0.8032226473042254,0.284404170465388,369.3996441281139
ret60,过去60日涨幅,2,1,1039426,2810,0.0008205830151158816,0.0,0.00026449350450121715,2.9984991070476927,0.48748540059609824,1.0835733274863315,1.0884430255134658,-0.02814914658665657,0.029928112402558327,0.17954276925233548,-0.5022151812758389,0.6684275489379387,0.21923388656721757,369.90249110320286
ret60,过去60日涨幅,2,5,1037308,2806,0.003983084671066687,0.0,0.0011393845537994646,5.448710248272655,0.49575439503021285,1.1883471920819204,1.1949160353134833,-0.06273293495178223,0.07266435027122498,0.17954276925233548,-0.5022151812758389,0.6684275489379387,0.21923388656721757,369.90249110320286
ret60,过去60日涨幅,2,10,1034662,2801,0.0072512159622109005,0.0,0.0014124864492291989,4.761660678347828,0.49996134003181714,1.2360541140265415,1.2552754749963755,-0.08858058452606202,0.10687026381492615,0.17954276925233548,-0.5022151812758389,0.6684275489379387,0.21923388656721757,369.90249110320286
ret60,过去60日涨幅,2,20,1029373,2791,0.013008432517141814,0.0,0.0011981340660967518,2.7573356078742743,0.49548025837087234,1.3383356512407358,1.3274048109322165,-0.12424679845571517,0.1582832604646684,0.17954276925233548,-0.5022151812758389,0.6684275489379387,0.21923388656721757,369.90249110320286
ret60,过去60日涨幅,3,1,1039700,2810,0.0007741386188607982,0.0,0.0002286643020179585,3.2108044694777425,0.48727613734731173,1.0744714962482906,1.0864853905756173,-0.02722323127090931,0.028648566640913482,0.17341014121878828,-0.514254052134011,0.6645978897646807,0.21039676568538118,370.0
ret60,过去60日涨幅,3,5,1037577,2806,0.0036650675916151095,0.0,0.0007490795528485036,4.517121520920259,0.49712647832401835,1.1694206899087256,1.1855860908767941,-0.06058662757277488,0.06913581788539887,0.17341014121878828,-0.514254052134011,0.6645978897646807,0.21039676568538118,370.0
ret60,过去60日涨幅,3,10,1034924,2801,0.006832339515368355,0.0009662045922596008,0.0008615761100879887,3.577682220090219,0.5025451144238611,1.214051304623843,1.248106319031522,-0.08588951826095581,0.1019999161362648,0.17341014121878828,-0.514254052134011,0.6645978897646807,0.21039676568538118,370.0
ret60,过去60日涨幅,3,20,1029635,2791,0.012627283663069708,0.0,0.0006122125525988215,1.6469092067889164,0.49896905213983594,1.3191918312946196,1.3283316807395198,-0.1209821209311485,0.15220659077167503,0.17341014121878828,-0.514254052134011,0.6645978897646807,0.21039676568538118,370.0
ret60,过去60日涨幅,4,1,1039425,2810,0.0006873915218854344,0.0,0.0001395390290122517,2.312288626857553,0.485519397743945,1.0703106165818257,1.077465093604358,-0.02691275216639041,0.028119507431983947,0.15023236667891893,-0.5129512111869947,0.6080295558020602,0.18841439449883773,369.9021352313167
ret60,过去60日涨幅,4,5,1037305,2806,0.003356079839026206,0.0,0.00044052349604665315,3.092020456651792,0.4959148948477063,1.1593617341226936,1.171925852738702,-0.059829017519950865,0.067478047311306,0.15023236667891893,-0.5129512111869947,0.6080295558020602,0.18841439449883773,369.9021352313167
ret60,过去60日涨幅,4,10,1034658,2801,0.0064847185707758975,0.0009478682768531144,0.0004558386720421256,2.204189564084499,0.5024413864291389,1.2034764083238703,1.2385269681044884,-0.08469656035304068,0.09913765192031862,0.15023236667891893,-0.5129512111869947,0.6080295558020602,0.18841439449883773,369.9021352313167
