entry,exit,seg,n,mean,win,exw,t
EN2_0轴下金叉,XD_ATR3倍止损,训练2015-2022,147400,0.02580145065755904,0.4087109905020353,-0.0032109298565327913,-1.1309621196587738
EN2_0轴下金叉,XD_ATR3倍止损,验证2023-2024,62269,0.040433272709819126,0.3983201914275161,0.0021229317279857014,0.4464276063959051
EN2_0轴下金叉,XD_ATR3倍止损,测试2025-2026,43479,0.03245680310318876,0.42236481979806345,-0.014005075047115635,-2.9719280734984816
EN2_0轴下金叉,XE_固定止损-5%,训练2015-2022,147400,0.018788920798946788,0.2906241519674356,-0.0028371759922926286,-1.192052552795897
EN2_0轴下金叉,XE_固定止损-5%,验证2023-2024,62269,0.02592840217233972,0.2655093224557966,-0.001038894391718952,-0.2875782543721163
EN2_0轴下金叉,XE_固定止损-5%,测试2025-2026,45977,0.02248523279650619,0.29025382256345567,-0.010100347025996393,-2.8975145830190985
EN2_0轴下金叉,XE_固定止损-8%,训练2015-2022,147400,0.021270979751827165,0.36515603799185886,-0.003335615912656716,-1.2831690453005857
EN2_0轴下金叉,XE_固定止损-8%,验证2023-2024,62269,0.0340441369852534,0.35332187765983075,0.0007316089754434762,0.17432075521875837
EN2_0轴下金叉,XE_固定止损-8%,测试2025-2026,45005,0.02824875881693475,0.3773136318186868,-0.008111814828847416,-2.0028182517633937
EN2_0轴下金叉,XE_固定止损-10%,训练2015-2022,147400,0.02241931579397351,0.39978290366350067,-0.003574787571296633,-1.3136798617955872
EN2_0轴下金叉,XE_固定止损-10%,验证2023-2024,62269,0.038978690002962,0.40113057861857426,0.0021080421268179625,0.4574274819441705
EN2_0轴下金叉,XE_固定止损-10%,测试2025-2026,44473,0.030942202143287474,0.4180289164211994,-0.008554216969728284,-1.9646139699058434
EN2_0轴下金叉,XE_固定止损-15%,训练2015-2022,147400,0.025924478567424726,0.4537856173677069,-0.0037956884219734546,-1.2901702123792036
EN2_0轴下金叉,XE_固定止损-15%,验证2023-2024,62269,0.04657952494338249,0.4713260209735181,0.0041283816837195475,0.765179875967881
EN2_0轴下金叉,XE_固定止损-15%,测试2025-2026,43528,0.03606179330207319,0.47459106781841576,-0.010706284584697435,-2.099206112065022
EN2_0轴下金叉,XF_移动止盈8%,训练2015-2022,147400,0.010547680563868605,0.3797218453188602,-0.006493553777464861,-3.7849549641126283
EN2_0轴下金叉,XF_移动止盈8%,验证2023-2024,62269,0.009093533248149425,0.36027557853827746,-0.01026777862141687,-3.8749631942329135
EN2_0轴下金叉,XF_移动止盈8%,测试2025-2026,48488,0.02941878994203909,0.4533286586371886,-0.00552423912770917,-2.2291858245178533
EN2_0轴下金叉,XF_移动止盈12%,训练2015-2022,147400,0.016237135699627186,0.40044097693351427,-0.00270903387668962,-1.2658448674053977
EN2_0轴下金叉,XF_移动止盈12%,验证2023-2024,62269,0.01693613870355131,0.4130787390194158,-0.010651156135721413,-3.659997847329862
EN2_0轴下金叉,XF_移动止盈12%,测试2025-2026,46673,0.03396879176325211,0.45589527135603025,-0.0012542091430193505,-0.40090888346829556
EN2_0轴下金叉,XG_MACD死叉,训练2015-2022,147400,0.012719164817930161,0.3776662143826323,-0.0048723505648274315,-3.4056232947947147
EN2_0轴下金叉,XG_MACD死叉,验证2023-2024,62269,0.017922416394891304,0.35997045078610546,-0.0029568456612440474,-0.9026467608802489
EN2_0轴下金叉,XG_MACD死叉,测试2025-2026,49046,0.02436382527523783,0.4306773233291196,-0.011709974954917204,-5.484029241285648
EN2_0轴下金叉,XH_hist连3日降,训练2015-2022,147400,0.007660042147460856,0.44436227951153323,-0.008458169034068689,-5.438951144697607
EN2_0轴下金叉,XH_hist连3日降,验证2023-2024,62269,0.008861640605930716,0.42393486325458896,-0.0084278355460216,-2.8954379761178477
EN2_0轴下金叉,XH_hist连3日降,测试2025-2026,49326,0.014863870864189915,0.4768073632567003,-0.014517074036717988,-6.287176005758813
EN3_0轴上金叉,XA_固定持有5日,训练2015-2022,78503,0.0005060640312661393,0.46241544909111754,-0.006896699699439999,-9.02398851449381
EN3_0轴上金叉,XA_固定持有5日,验证2023-2024,30252,-0.002941079278450214,0.4147494380536824,-0.006527597603763342,-5.343859393067298
EN3_0轴上金叉,XA_固定持有5日,测试2025-2026,31995,0.0027894444059477193,0.4767619940615721,-0.005903840859957974,-4.427545493038901
EN3_0轴上金叉,XA_固定持有10日,训练2015-2022,78503,0.0026958170424831035,0.46863177203418976,-0.009747523781394898,-10.463228236118393
EN3_0轴上金叉,XA_固定持有10日,验证2023-2024,30252,-0.006247390778506624,0.41127859315086607,-0.011152386717184114,-7.21697674046618
EN3_0轴上金叉,XA_固定持有10日,测试2025-2026,31619,0.006667145451075565,0.4756317404092476,-0.008259583998813196,-4.130789255946713
EN3_0轴上金叉,XA_固定持有20日,训练2015-2022,78503,0.0012711662334046454,0.4433078990611824,-0.014716709957837856,-11.984100166606945
EN3_0轴上金叉,XA_固定持有20日,验证2023-2024,30252,-0.010154850548964329,0.40380801269337563,-0.017158532515888714,-8.40576273553385
EN3_0轴上金叉,XA_固定持有20日,测试2025-2026,30503,0.008007520840600902,0.4662820050486837,-0.01449599301828151,-5.150383824424787
EN3_0轴上金叉,XA_固定持有30日,训练2015-2022,78503,-0.0029164577156236757,0.4222513789281938,-0.01833215201518206,-12.554040096382861
