label,dim,grp,n,mean1,median1,win1,ex1,exw1,t1,ndays1,mean5,median5,win5,ex5,exw5,t5,ndays5,mean20,median20,win20,ex20,exw20,t20,ndays20,mean60,median60,win60,ex60,exw60,t60,ndays60
ret20,规模D5,Q5(高),183006,-0.00017591548385098577,-0.0020297595765441656,0.4589849513130717,-0.0007039762567728758,-0.0007747527561150491,-5.182014653375268,2831,-0.0003639445931185037,-0.006117546930909157,0.4532255773034764,-0.0030380957759916782,-0.0033066151663661003,-10.163499523808976,2831,0.004871245939284563,-0.014180967584252357,0.44797984765526816,-0.005662399344146252,-0.006199948024004698,-10.498710127784754,2831,0.023046372458338737,-0.026615984737873077,0.44213172955235247,-0.005870256572961807,-0.006643491331487894,-7.915020379191599,2791
ret20,规模D6,Q5(高),213589,-0.00020465099078137428,-0.0022244593128561974,0.4574346057147138,-0.000794227875303477,-0.0009003222803585231,-6.163390464993009,2831,-0.0006015058606863022,-0.006802621763199568,0.4495268951116396,-0.0034946443047374487,-0.0038989789318293333,-12.540549109635304,2831,0.001455622143112123,-0.016596445813775063,0.4425087434277982,-0.009793916717171669,-0.010364845395088196,-18.288967444416045,2831,0.016443682834506035,-0.03255818784236908,0.43093131904953375,-0.012623452581465244,-0.013985224068164825,-16.998427066077166,2791
ret20,规模D7,Q5(高),244787,-0.000375457078916952,-0.00226238532923162,0.4573935707370081,-0.001007263665087521,-0.0010174047201871872,-6.6592616023269855,2831,-0.0014645818155258894,-0.007692293263971806,0.44559964377193234,-0.004510164260864258,-0.004634196870028973,-14.984672582460922,2831,-0.0002447853039484471,-0.01933327689766884,0.4352641275884749,-0.011792553588747978,-0.01221666019409895,-20.16679632241484,2831,0.01261219009757042,-0.03962935134768486,0.4176075908169141,-0.01688266173005104,-0.01786385104060173,-20.46128233420392,2791
ret20,规模D8,Q5(高),277205,-0.0004262563888914883,-0.0024629931431263685,0.4566908966288487,-0.0010126259876415133,-0.0011587734334170818,-7.062538129774611,2831,-0.0022808972280472517,-0.00844122376292944,0.4435670352266373,-0.005008720327168703,-0.005718291737139225,-16.659962608436604,2831,-0.00311491871252656,-0.023655299097299576,0.4236647968110243,-0.014177825301885605,-0.01597878523170948,-22.574203006282875,2831,0.0024469809141010046,-0.04900569096207619,0.4026489628020336,-0.02596067450940609,-0.02780526503920555,-29.105681373671707,2791
ret20,规模D9,Q5(高),315488,-0.0005681129405274987,-0.0024429908953607082,0.45894297088954256,-0.001194065436720848,-0.0014117880491539836,-7.473296593820426,2831,-0.002400902332738042,-0.009259281679987907,0.44077746221726344,-0.005463846959173679,-0.006491340696811676,-16.23268876820637,2831,-0.004001966677606106,-0.02471049875020981,0.42272289278831526,-0.016178399324417114,-0.018156040459871292,-22.14502684852901,2831,-0.0024675026070326567,-0.05522899329662323,0.39460061319993545,-0.030623702332377434,-0.03411734104156494,-28.82914726339632,2791
ret20,规模D10,Q5(高),371597,-0.00042310572462156415,-0.0021573228295892477,0.46352096491629374,-0.0011054464848712087,-0.0014590556966140866,-5.759264567398166,2831,-0.0018014671513810754,-0.009722702205181122,0.44052831427594946,-0.005167725495994091,-0.006792228203266859,-12.748829066141377,2831,-0.00385813950560987,-0.027297530323266983,0.41828916810415584,-0.0169612318277359,-0.020881347358226776,-18.539164786652133,2831,-0.009119303897023201,-0.06300507485866547,0.38125550769298133,-0.03658439964056015,-0.041460249572992325,-26.257139968484648,2791
hv20,规模D1,Q5(高),35743,0.004577985033392906,0.0,0.49741208068712756,0.0035704453475773335,0.00032188091427087784,0.563992491778439,2699,0.024685921147465706,0.0036206457298249006,0.5165486948493412,0.018144434317946434,0.004318658262491226,3.1748368322557456,2699,0.07882324606180191,0.012195090763270855,0.5282712698990012,0.06264855712652206,0.01563928835093975,6.985055817992785,2699,0.11600909382104874,0.0049619232304394245,0.5076086343910274,0.09902472794055939,0.03510909900069237,9.64577028202871,2659
hv20,规模D2,Q5(高),49041,0.002226968063041568,0.0,0.49705348585877124,0.001124927424825728,-4.386185173643753e-05,-0.1424137133920954,2828,0.011017188429832458,0.0,0.49532024224628374,0.00601830193772912,0.0007138425717130303,1.0627616698199707,2828,0.03362055867910385,0.0034844004549086094,0.5075549030403133,0.02080680988729,0.009621229022741318,7.195856133741128,2828,0.07347797602415085,-0.001449258765205741,0.49648924122310306,0.047389209270477295,0.028772329911589622,12.135385295379688,2788
hv20,规模D3,Q5(高),73151,0.0014127831673249602,0.0,0.4858853604188596,0.0006577416206710041,6.28936177236028e-05,0.2639411835384889,2831,0.0078742615878582,-0.002101561287418008,0.48408087380897047,0.004065003711730242,0.0021633063443005085,4.076956450316653,2831,0.028158938512206078,0.0,0.49758718267692853,0.015837302431464195,0.012700260616838932,11.739617209120242,2831,0.06464428454637527,-0.004660505801439285,0.49088622638641294,0.03540141135454178,0.02812243439257145,15.298295286391768,2791
hv20,规模D4,Q5(高),108277,0.000993578229099512,-0.0005572865484282374,0.48181054148157043,0.0001522191596450284,6.411636422853917e-05,0.3351133659839299,2831,0.005384920164942741,-0.0024558664299547672,0.48111787360196534,0.0014577088877558708,0.001267615589313209,3.176659639377775,2831,0.019028538838028908,-0.005878823809325695,0.4806468594438339,0.006347896531224251,0.005382837727665901,7.130233771551406,2831,0.052441176027059555,-0.014650175347924232,0.47078671639140474,0.020500168204307556,0.015564803965389729,11.526439436214233,2791
hv20,规模D5,Q5(高),151678,0.0006117527955211699,-0.0009373622015118599,0.4772940044040665,-9.267593122785911e-05,-0.000100135468528606,-0.6313233390728508,2831,0.003928922116756439,-0.003795078955590725,0.47331847730059734,0.0002586156770121306,0.0002452327171340585,0.7011790824260355,2831,0.015456232242286205,-0.008779220283031464,0.4715911338493387,0.0025634870398789644,0.0027706134133040905,4.274333274948956,2831,0.03954442963004112,-0.02057860791683197,0.45864007495649844,0.007822792045772076,0.006368428468704224,5.599190845389924,2791
hv20,规模D6,Q5(高),205187,0.0003736742364708334,-0.001273846486583352,0.47419183476536036,-0.00023081836116034538,-0.0002369674330111593,-1.6206613654574513,2831,0.002196892397478223,-0.0051194895058870316,0.46410834994419725,-0.0007372170803137124,-0.0006195097812451422,-1.9261346937705135,2831,0.00898903887718916,-0.013348166830837727,0.457699561863081,-0.0025079594925045967,-0.002046044683083892,-3.2977533902081726,2831,0.024323010817170143,-0.03186972439289093,0.4363657094134035,-0.005737920291721821,-0.005684620700776577,-6.261855788237833,2791
hv20,规模D7,Q5(高),266616,0.00013520635548047721,-0.0015453334199264646,0.4705719086626459,-0.0005104998126626015,-0.00045782679808326066,-3.0779133046067315,2831,0.0008903963025659323,-0.006451600696891546,0.4570805953131095,-0.0021703257225453854,-0.001966841286048293,-6.188698601562103,2831,0.004162071272730827,-0.01853303425014019,0.4431354457346896,-0.007181241642683744,-0.006740120239555836,-10.929127879417898,2831,0.011380585841834545,-0.04255199432373047,0.4153011518844677,-0.01790386065840721,-0.01697418838739395,-21.610213761316288,2791
